wavenumber,s1t1,s1t2,s1t3,s2t1,s2t2,s2t3,s3t1,s3t2,s3t3,s4t1,s4t2,s4t3,s5t1,s5t2,s5t3,s6t1,s6t2,s6t3,s7t1,s7t2,s7t3,s8t1,s8t2,s8t3,s9t1,s9t2,s9t3,s10t1,s10t2,s10t3,s11t1,s11t2,s11t3,s12t1,s12t2,s12t3,s13t1,s13t2,s13t3
4.204058E+02,1.614575E-01,1.634375E-01,1.645008E-01,1.255119E-01,1.522952E-01,1.406117E-01,1.962322E-01,2.103481E-01,2.488670E-01,1.455962E-01,1.871278E-01,1.612665E-01,1.346902E-01,1.642610E-01,8.062994E-02,9.315666E-02,7.589246E-02,1.196512E-01,1.259374E-01,1.342660E-01,1.330118E-01,1.296733E-01,1.185251E-01,1.374465E-01,1.646849E-01,2.308184E-01,2.007079E-01,1.244887E-01,1.542051E-01,1.976382E-01,8.011399E-02,9.876388E-02,1.255718E-01,7.971388E-02,1.125629E-01,1.167237E-01,1.018025E-01,6.702654E-02,1.122747E-01
4.208879E+02,1.603410E-01,1.613086E-01,1.639687E-01,1.275284E-01,1.492762E-01,1.408457E-01,1.967770E-01,2.093655E-01,2.484328E-01,1.430866E-01,1.867222E-01,1.580580E-01,1.333620E-01,1.634366E-01,8.066820E-02,9.490952E-02,7.752937E-02,1.209417E-01,1.267223E-01,1.336956E-01,1.322196E-01,1.283356E-01,1.169401E-01,1.346605E-01,1.648025E-01,2.281071E-01,1.994786E-01,1.202825E-01,1.531077E-01,1.937333E-01,7.924589E-02,9.902721E-02,1.243556E-01,7.904114E-02,1.121244E-01,1.178672E-01,1.023688E-01,6.703702E-02,1.136509E-01
4.213700E+02,1.590016E-01,1.597877E-01,1.640242E-01,1.291961E-01,1.462062E-01,1.409178E-01,1.965915E-01,2.080864E-01,2.472934E-01,1.404269E-01,1.865812E-01,1.555451E-01,1.317551E-01,1.617859E-01,8.029975E-02,9.625851E-02,7.935156E-02,1.215501E-01,1.267957E-01,1.334334E-01,1.315788E-01,1.277251E-01,1.162558E-01,1.323930E-01,1.646871E-01,2.245984E-01,1.983534E-01,1.168114E-01,1.519605E-01,1.903340E-01,7.875167E-02,9.918527E-02,1.227594E-01,7.864765E-02,1.120163E-01,1.187447E-01,1.030177E-01,6.721932E-02,1.145272E-01
4.218521E+02,1.577549E-01,1.589745E-01,1.646636E-01,1.308404E-01,1.434551E-01,1.410621E-01,1.960388E-01,2.068686E-01,2.460841E-01,1.382241E-01,1.868942E-01,1.540164E-01,1.303245E-01,1.598445E-01,7.963406E-02,9.720977E-02,8.148715E-02,1.219851E-01,1.267005E-01,1.335476E-01,1.311088E-01,1.278118E-01,1.165379E-01,1.310759E-01,1.645587E-01,2.212399E-01,1.974276E-01,1.144607E-01,1.510600E-01,1.879380E-01,7.901844E-02,9.923786E-02,1.211333E-01,7.873888E-02,1.125882E-01,1.196126E-01,1.039582E-01,6.773861E-02,1.149378E-01
4.223343E+02,1.568421E-01,1.587950E-01,1.658078E-01,1.327289E-01,1.412622E-01,1.414364E-01,1.954175E-01,2.059540E-01,2.454969E-01,1.369880E-01,1.876886E-01,1.535738E-01,1.294032E-01,1.581849E-01,7.884495E-02,9.780003E-02,8.392173E-02,1.226145E-01,1.268513E-01,1.340100E-01,1.307346E-01,1.284582E-01,1.176426E-01,1.309059E-01,1.646316E-01,2.190067E-01,1.969271E-01,1.133608E-01,1.505889E-01,1.866352E-01,8.020110E-02,9.916142E-02,1.197824E-01,7.936477E-02,1.139703E-01,1.206740E-01,1.052832E-01,6.869086E-02,1.150988E-01
4.228164E+02,1.563186E-01,1.590179E-01,1.672620E-01,1.348316E-01,1.396379E-01,1.419558E-01,1.947502E-01,2.052340E-01,2.457806E-01,1.368867E-01,1.887224E-01,1.540505E-01,1.290261E-01,1.571254E-01,7.807840E-02,9.810548E-02,8.645029E-02,1.234820E-01,1.273702E-01,1.346288E-01,1.303018E-01,1.294293E-01,1.192240E-01,1.317240E-01,1.649202E-01,2.184309E-01,1.969871E-01,1.133315E-01,1.504746E-01,1.860510E-01,8.213819E-02,9.890965E-02,1.188299E-01,8.040456E-02,1.159483E-01,1.219591E-01,1.068938E-01,7.004654E-02,1.152157E-01
4.232985E+02,1.560657E-01,1.593118E-01,1.687048E-01,1.367493E-01,1.384055E-01,1.422885E-01,1.937749E-01,2.042395E-01,2.465826E-01,1.376976E-01,1.894918E-01,1.550524E-01,1.289187E-01,1.566492E-01,7.740814E-02,9.824376E-02,8.868642E-02,1.243160E-01,1.281154E-01,1.350562E-01,1.296049E-01,1.304231E-01,1.207768E-01,1.330412E-01,1.651989E-01,2.194654E-01,1.975490E-01,1.139324E-01,1.503907E-01,1.854880E-01,8.439419E-02,9.844833E-02,1.182211E-01,8.159961E-02,1.179900E-01,1.233049E-01,1.085030E-01,7.164595E-02,1.153583E-01
4.237806E+02,1.558693E-01,1.593929E-01,1.698216E-01,1.378700E-01,1.373318E-01,1.420437E-01,1.921793E-01,2.024117E-01,2.471067E-01,1.388647E-01,1.894754E-01,1.560973E-01,1.286434E-01,1.564578E-01,7.683663E-02,9.838881E-02,9.022700E-02,1.247166E-01,1.288063E-01,1.349339E-01,1.285008E-01,1.311894E-01,1.218365E-01,1.342167E-01,1.651273E-01,2.214749E-01,1.983615E-01,1.146322E-01,1.499269E-01,1.842643E-01,8.643634E-02,9.784569E-02,1.177841E-01,8.265316E-02,1.194662E-01,1.244393E-01,1.097694E-01,7.327408E-02,1.154344E-01
4.242627E+02,1.555947E-01,1.591921E-01,1.704943E-01,1.377642E-01,1.363212E-01,1.410924E-01,1.899388E-01,1.995482E-01,2.466636E-01,1.398141E-01,1.884710E-01,1.568731E-01,1.279136E-01,1.562303E-01,7.635985E-02,9.874350E-02,9.088405E-02,1.244805E-01,1.292502E-01,1.341138E-01,1.270115E-01,1.316668E-01,1.222159E-01,1.348062E-01,1.645151E-01,2.236143E-01,1.991618E-01,1.150952E-01,1.488784E-01,1.821588E-01,8.793380E-02,9.730992E-02,1.173915E-01,8.338230E-02,1.200130E-01,1.251623E-01,1.105136E-01,7.479080E-02,1.153287E-01
4.247448E+02,1.552692E-01,1.588935E-01,1.709038E-01,1.364407E-01,1.355223E-01,1.397433E-01,1.874924E-01,1.960623E-01,2.451012E-01,1.401937E-01,1.867563E-01,1.573534E-01,1.267863E-01,1.558308E-01,7.603217E-02,9.952340E-02,9.079979E-02,1.237838E-01,1.294769E-01,1.327648E-01,1.253595E-01,1.320290E-01,1.220878E-01,1.347483E-01,1.634819E-01,2.251715E-01,1.998277E-01,1.153106E-01,1.474052E-01,1.795715E-01,8.889240E-02,9.718420E-02,1.170716E-01,8.379284E-02,1.197277E-01,1.254700E-01,1.108238E-01,7.620411E-02,1.150570E-01
4.252270E+02,1.550751E-01,1.588387E-01,1.714642E-01,1.344259E-01,1.352595E-01,1.386719E-01,1.856154E-01,1.928932E-01,2.429918E-01,1.400761E-01,1.850029E-01,1.577829E-01,1.256878E-01,1.554088E-01,7.597829E-02,1.008571E-01,9.040086E-02,1.231544E-01,1.297435E-01,1.313290E-01,1.238800E-01,1.325966E-01,1.218919E-01,1.343996E-01,1.624477E-01,2.259138E-01,2.004575E-01,1.155734E-01,1.459919E-01,1.773598E-01,8.964025E-02,9.778551E-02,1.170208E-01,8.407728E-02,1.191468E-01,1.255766E-01,1.110191E-01,7.765404E-02,1.148425E-01
4.257091E+02,1.552083E-01,1.593112E-01,1.725979E-01,1.324613E-01,1.357989E-01,1.385676E-01,1.850141E-01,1.910318E-01,2.412492E-01,1.398266E-01,1.839057E-01,1.584546E-01,1.251547E-01,1.552508E-01,7.633701E-02,1.027299E-01,9.016126E-02,1.231700E-01,1.303533E-01,1.302946E-01,1.228669E-01,1.336402E-01,1.220702E-01,1.342712E-01,1.618727E-01,2.260507E-01,2.012493E-01,1.162428E-01,1.451576E-01,1.763428E-01,9.057320E-02,9.924003E-02,1.174726E-01,8.449202E-02,1.189187E-01,1.257788E-01,1.114453E-01,7.929818E-02,1.150224E-01
4.261912E+02,1.557426E-01,1.603841E-01,1.745348E-01,1.311897E-01,1.371489E-01,1.398505E-01,1.860162E-01,1.911440E-01,2.406656E-01,1.398702E-01,1.838941E-01,1.595031E-01,1.255805E-01,1.555617E-01,7.718019E-02,1.049592E-01,9.041567E-02,1.241916E-01,1.314851E-01,1.300230E-01,1.224703E-01,1.352334E-01,1.228651E-01,1.347526E-01,1.620262E-01,2.259582E-01,2.023159E-01,1.175019E-01,1.452063E-01,1.769544E-01,9.192215E-02,1.013973E-01,1.185554E-01,8.524822E-02,1.195147E-01,1.263088E-01,1.122882E-01,8.117432E-02,1.158916E-01
4.266733E+02,1.565370E-01,1.618339E-01,1.771612E-01,1.308306E-01,1.389503E-01,1.424094E-01,1.883428E-01,1.932117E-01,2.414330E-01,1.403983E-01,1.848967E-01,1.607617E-01,1.269592E-01,1.562678E-01,7.843239E-02,1.072322E-01,9.119705E-02,1.261295E-01,1.330577E-01,1.305817E-01,1.226264E-01,1.371617E-01,1.241898E-01,1.358660E-01,1.627885E-01,2.258582E-01,2.035226E-01,1.191867E-01,1.460188E-01,1.789836E-01,9.357683E-02,1.038425E-01,1.201598E-01,8.640105E-02,1.209709E-01,1.271953E-01,1.134465E-01,8.312552E-02,1.174940E-01
4.271554E+02,1.572925E-01,1.632317E-01,1.800576E-01,1.311708E-01,1.405711E-01,1.456664E-01,1.912196E-01,1.965817E-01,2.431049E-01,1.412880E-01,1.864243E-01,1.618358E-01,1.289016E-01,1.570363E-01,7.986514E-02,1.091991E-01,9.228179E-02,1.284992E-01,1.347643E-01,1.317775E-01,1.231030E-01,1.389941E-01,1.257098E-01,1.372914E-01,1.637178E-01,2.256991E-01,2.044994E-01,1.208540E-01,1.471132E-01,1.817125E-01,9.514681E-02,1.060385E-01,1.219540E-01,8.785713E-02,1.229280E-01,1.282725E-01,1.145948E-01,8.483972E-02,1.195827E-01
4.276375E+02,1.576642E-01,1.640868E-01,1.826330E-01,1.317163E-01,1.413182E-01,1.487580E-01,1.936265E-01,2.001767E-01,2.448073E-01,1.421613E-01,1.877691E-01,1.622704E-01,1.307644E-01,1.574164E-01,8.114464E-02,1.105570E-01,9.332205E-02,1.306021E-01,1.361887E-01,1.332556E-01,1.235861E-01,1.402181E-01,1.270005E-01,1.385093E-01,1.642246E-01,2.252262E-01,2.047734E-01,1.219490E-01,1.478226E-01,1.841851E-01,9.612722E-02,1.074942E-01,1.234718E-01,8.942773E-02,1.248009E-01,1.292692E-01,1.153369E-01,8.596061E-02,1.216693E-01
4.281197E+02,1.574540E-01,1.640952E-01,1.844082E-01,1.320120E-01,1.408060E-01,1.509610E-01,1.948031E-01,2.030059E-01,2.457526E-01,1.426228E-01,1.883711E-01,1.618274E-01,1.319795E-01,1.571238E-01,8.197349E-02,1.111779E-01,9.405626E-02,1.318921E-01,1.370311E-01,1.346898E-01,1.238187E-01,1.404877E-01,1.277853E-01,1.391053E-01,1.639115E-01,2.242118E-01,2.040546E-01,1.221203E-01,1.476457E-01,1.857038E-01,9.619073E-02,1.080049E-01,1.243381E-01,9.093209E-02,1.261116E-01,1.299726E-01,1.154476E-01,8.628883E-02,1.232638E-01
4.286018E+02,1.567032E-01,1.632482E-01,1.851783E-01,1.318752E-01,1.391206E-01,1.519499E-01,1.945195E-01,2.045075E-01,2.456033E-01,1.424606E-01,1.880312E-01,1.606128E-01,1.322652E-01,1.562185E-01,8.219784E-02,1.111365E-01,9.443393E-02,1.322023E-01,1.372181E-01,1.358892E-01,1.236775E-01,1.397438E-01,1.280465E-01,1.389613E-01,1.627520E-01,2.226567E-01,2.024073E-01,1.213858E-01,1.464481E-01,1.860837E-01,9.534068E-02,1.077172E-01,1.244147E-01,9.226618E-02,1.266910E-01,1.303358E-01,1.149995E-01,8.588929E-02,1.240687E-01
4.290839E+02,1.556814E-01,1.618416E-01,1.850830E-01,1.315050E-01,1.368310E-01,1.519291E-01,1.931606E-01,2.047589E-01,2.446515E-01,1.417720E-01,1.869749E-01,1.590635E-01,1.317399E-01,1.551173E-01,8.187046E-02,1.106652E-01,9.464216E-02,1.318237E-01,1.369337E-01,1.368433E-01,1.232010E-01,1.382442E-01,1.280191E-01,1.383174E-01,1.611313E-01,2.208616E-01,2.002890E-01,1.201470E-01,1.445317E-01,1.857152E-01,9.393539E-02,1.070699E-01,1.238745E-01,9.342598E-02,1.267562E-01,1.305038E-01,1.143614E-01,8.509587E-02,1.241184E-01
4.295660E+02,1.547236E-01,1.602977E-01,1.844821E-01,1.313301E-01,1.346839E-01,1.514353E-01,1.914387E-01,2.043151E-01,2.435650E-01,1.408867E-01,1.856599E-01,1.576988E-01,1.307877E-01,1.543609E-01,8.120895E-02,1.100208E-01,9.497273E-02,1.312979E-01,1.364804E-01,1.376489E-01,1.225353E-01,1.364089E-01,1.280152E-01,1.375973E-01,1.596064E-01,2.192688E-01,1.983178E-01,1.189508E-01,1.424326E-01,1.852489E-01,9.247652E-02,1.065456E-01,1.230961E-01,9.446384E-02,1.267311E-01,1.307082E-01,1.139942E-01,8.434397E-02,1.237210E-01
4.300481E+02,1.540918E-01,1.590100E-01,1.837724E-01,1.317828E-01,1.333332E-01,1.510621E-01,1.900473E-01,2.038767E-01,2.430171E-01,1.402000E-01,1.845387E-01,1.569203E-01,1.298538E-01,1.543822E-01,8.050390E-02,1.093944E-01,9.566988E-02,1.311591E-01,1.361291E-01,1.383914E-01,1.218568E-01,1.346726E-01,1.282605E-01,1.372068E-01,1.586724E-01,2.182769E-01,1.970496E-01,1.182619E-01,1.406872E-01,1.852476E-01,9.141776E-02,1.064873E-01,1.225177E-01,9.542219E-02,1.270219E-01,1.311347E-01,1.142702E-01,8.401573E-02,1.232957E-01
4.305302E+02,1.538371E-01,1.581731E-01,1.831966E-01,1.330218E-01,1.330422E-01,1.511282E-01,1.893017E-01,2.038908E-01,2.432666E-01,1.399497E-01,1.838210E-01,1.568023E-01,1.291971E-01,1.552542E-01,7.998084E-02,1.088349E-01,9.677174E-02,1.316351E-01,1.359758E-01,1.390399E-01,1.212920E-01,1.333123E-01,1.287511E-01,1.373022E-01,1.584992E-01,2.180179E-01,1.967072E-01,1.182141E-01,1.395680E-01,1.858348E-01,9.095378E-02,1.069267E-01,1.224295E-01,9.627584E-02,1.277655E-01,1.317885E-01,1.152717E-01,8.425462E-02,1.231361E-01
4.310124E+02,1.538041E-01,1.577509E-01,1.827707E-01,1.348387E-01,1.336250E-01,1.515566E-01,1.890562E-01,2.043647E-01,2.440414E-01,1.401016E-01,1.834184E-01,1.570989E-01,1.287982E-01,1.566629E-01,7.971304E-02,1.082766E-01,9.808505E-02,1.325550E-01,1.359261E-01,1.394532E-01,1.208770E-01,1.323921E-01,1.292754E-01,1.377367E-01,1.588878E-01,2.183067E-01,1.971165E-01,1.185774E-01,1.389966E-01,1.866576E-01,9.098732E-02,1.076098E-01,1.228663E-01,9.692927E-02,1.287734E-01,1.324731E-01,1.167677E-01,8.492553E-02,1.232684E-01
4.314945E+02,1.537359E-01,1.575676E-01,1.823637E-01,1.367363E-01,1.345671E-01,1.519774E-01,1.888601E-01,2.049533E-01,2.447026E-01,1.403988E-01,1.830700E-01,1.573834E-01,1.284465E-01,1.580445E-01,7.963188E-02,1.076361E-01,9.926010E-02,1.334502E-01,1.357861E-01,1.394531E-01,1.205901E-01,1.318335E-01,1.295335E-01,1.381737E-01,1.593895E-01,2.187502E-01,1.978068E-01,1.188848E-01,1.386487E-01,1.870702E-01,9.124193E-02,1.081338E-01,1.236316E-01,9.726996E-02,1.296381E-01,1.328622E-01,1.183151E-01,8.569019E-02,1.234863E-01
4.319766E+02,1.534411E-01,1.574460E-01,1.818275E-01,1.381939E-01,1.353139E-01,1.519905E-01,1.882843E-01,2.052232E-01,2.446626E-01,1.405307E-01,1.825541E-01,1.573017E-01,1.279237E-01,1.588899E-01,7.958571E-02,1.069083E-01,9.997180E-02,1.338258E-01,1.354162E-01,1.389654E-01,1.203867E-01,1.315088E-01,1.293302E-01,1.383099E-01,1.595718E-01,2.189746E-01,1.982739E-01,1.187068E-01,1.381699E-01,1.865510E-01,9.145637E-02,1.081849E-01,1.244057E-01,9.724285E-02,1.299886E-01,1.326728E-01,1.194787E-01,8.618647E-02,1.235008E-01
4.324587E+02,1.529144E-01,1.573351E-01,1.811357E-01,1.389371E-01,1.355420E-01,1.514246E-01,1.871990E-01,2.049561E-01,2.437559E-01,1.403332E-01,1.818516E-01,1.567704E-01,1.271712E-01,1.589933E-01,7.944401E-02,1.062219E-01,1.000846E-01,1.334367E-01,1.348453E-01,1.381091E-01,1.202572E-01,1.313433E-01,1.286903E-01,1.380697E-01,1.592487E-01,2.188260E-01,1.982464E-01,1.178793E-01,1.373906E-01,1.850198E-01,9.154841E-02,1.077080E-01,1.249270E-01,9.690922E-02,1.297289E-01,1.318270E-01,1.200425E-01,8.621710E-02,1.231544E-01
4.329408E+02,1.523320E-01,1.573210E-01,1.803836E-01,1.390288E-01,1.352449E-01,1.504308E-01,1.858341E-01,2.042625E-01,2.423271E-01,1.398651E-01,1.811508E-01,1.559866E-01,1.263395E-01,1.585069E-01,7.915189E-02,1.058069E-01,9.968239E-02,1.323814E-01,1.342622E-01,1.371704E-01,1.202227E-01,1.313172E-01,1.278301E-01,1.376429E-01,1.585281E-01,2.184077E-01,1.977616E-01,1.165740E-01,1.364041E-01,1.829068E-01,9.163195E-02,1.069211E-01,1.250633E-01,9.642114E-02,1.290811E-01,1.304828E-01,1.200415E-01,8.580314E-02,1.225211E-01
4.334229E+02,1.519356E-01,1.575508E-01,1.797106E-01,1.387804E-01,1.346705E-01,1.493776E-01,1.846087E-01,2.034912E-01,2.410055E-01,1.393618E-01,1.807046E-01,1.552871E-01,1.256814E-01,1.577999E-01,7.874714E-02,1.058794E-01,9.900282E-02,1.310267E-01,1.339066E-01,1.364680E-01,1.203187E-01,1.314276E-01,1.270088E-01,1.373623E-01,1.577030E-01,2.179660E-01,1.970939E-01,1.151841E-01,1.354874E-01,1.809142E-01,9.191269E-02,1.061814E-01,1.248496E-01,9.595027E-02,1.284608E-01,1.289662E-01,1.196896E-01,8.514388E-02,1.218766E-01
4.339051E+02,1.518885E-01,1.581187E-01,1.791856E-01,1.385169E-01,1.341108E-01,1.486262E-01,1.838669E-01,2.030024E-01,2.403354E-01,1.390730E-01,1.806470E-01,1.549422E-01,1.253904E-01,1.572146E-01,7.830932E-02,1.065482E-01,9.829956E-02,1.297975E-01,1.339459E-01,1.362237E-01,1.205611E-01,1.316207E-01,1.263746E-01,1.375004E-01,1.570448E-01,2.176972E-01,1.965462E-01,1.141123E-01,1.349301E-01,1.796748E-01,9.252691E-02,1.058029E-01,1.244136E-01,9.561120E-02,1.282524E-01,1.276331E-01,1.192108E-01,8.447963E-02,1.215443E-01
4.343872E+02,1.521876E-01,1.589832E-01,1.787411E-01,1.383677E-01,1.337277E-01,1.483381E-01,1.836785E-01,2.029670E-01,2.404898E-01,1.391177E-01,1.808816E-01,1.550165E-01,1.254819E-01,1.568910E-01,7.790852E-02,1.077570E-01,9.774808E-02,1.290060E-01,1.343932E-01,1.364816E-01,1.209345E-01,1.317626E-01,1.258864E-01,1.381167E-01,1.566575E-01,2.176114E-01,1.962738E-01,1.136078E-01,1.348866E-01,1.794922E-01,9.342939E-02,1.059266E-01,1.238979E-01,9.543140E-02,1.286333E-01,1.267682E-01,1.187102E-01,8.397640E-02,1.217420E-01
4.348693E+02,1.526598E-01,1.599696E-01,1.782105E-01,1.381783E-01,1.334735E-01,1.483843E-01,1.837949E-01,2.032809E-01,2.411832E-01,1.394065E-01,1.811234E-01,1.553418E-01,1.257805E-01,1.567180E-01,7.756843E-02,1.093033E-01,9.739558E-02,1.287372E-01,1.351184E-01,1.371078E-01,1.214011E-01,1.316996E-01,1.253619E-01,1.390092E-01,1.564433E-01,2.175180E-01,1.962008E-01,1.136650E-01,1.352922E-01,1.802119E-01,9.439622E-02,1.064698E-01,1.233926E-01,9.536635E-02,1.294938E-01,1.264944E-01,1.181397E-01,8.365535E-02,1.224545E-01
4.353514E+02,1.530439E-01,1.608292E-01,1.774302E-01,1.375976E-01,1.331610E-01,1.484130E-01,1.837854E-01,2.036522E-01,2.418305E-01,1.396847E-01,1.810326E-01,1.556175E-01,1.260169E-01,1.564456E-01,7.726961E-02,1.108927E-01,9.721728E-02,1.288992E-01,1.359205E-01,1.378621E-01,1.219239E-01,1.313452E-01,1.246032E-01,1.397928E-01,1.562015E-01,2.171436E-01,1.960935E-01,1.140761E-01,1.359090E-01,1.813246E-01,9.511942E-02,1.071921E-01,1.229410E-01,9.535005E-02,1.305086E-01,1.267902E-01,1.173711E-01,8.342377E-02,1.234451E-01
4.358335E+02,1.531378E-01,1.613664E-01,1.763890E-01,1.363093E-01,1.326203E-01,1.480427E-01,1.832971E-01,2.038074E-01,2.418951E-01,1.396788E-01,1.804425E-01,1.555969E-01,1.260067E-01,1.558949E-01,7.699287E-02,1.122538E-01,9.719788E-02,1.293411E-01,1.366476E-01,1.385250E-01,1.224912E-01,1.307874E-01,1.235749E-01,1.400917E-01,1.558079E-01,2.163305E-01,1.957346E-01,1.145593E-01,1.364504E-01,1.822142E-01,9.539062E-02,1.078288E-01,1.225719E-01,9.536734E-02,1.313194E-01,1.275305E-01,1.163461E-01,8.317178E-02,1.243660E-01
4.363156E+02,1.529225E-01,1.615503E-01,1.752827E-01,1.342787E-01,1.318515E-01,1.470982E-01,1.822967E-01,2.036979E-01,2.412456E-01,1.392793E-01,1.794946E-01,1.552546E-01,1.257852E-01,1.551168E-01,7.675327E-02,1.132470E-01,9.738471E-02,1.299825E-01,1.372817E-01,1.390094E-01,1.231179E-01,1.302821E-01,1.224733E-01,1.397536E-01,1.553447E-01,2.151787E-01,1.951045E-01,1.149259E-01,1.367443E-01,1.824939E-01,9.524045E-02,1.082437E-01,1.223302E-01,9.547722E-02,1.317503E-01,1.285658E-01,1.151727E-01,8.287064E-02,1.249588E-01
4.367978E+02,1.525605E-01,1.615089E-01,1.744560E-01,1.318239E-01,1.310512E-01,1.456825E-01,1.810956E-01,2.035400E-01,2.402174E-01,1.385941E-01,1.785894E-01,1.547898E-01,1.255977E-01,1.543866E-01,7.660618E-02,1.138715E-01,9.787857E-02,1.308507E-01,1.379132E-01,1.393637E-01,1.238104E-01,1.301632E-01,1.216704E-01,1.388934E-01,1.550824E-01,2.140281E-01,1.944167E-01,1.151284E-01,1.367832E-01,1.821176E-01,9.492906E-02,1.084617E-01,1.222836E-01,9.578054E-02,1.318722E-01,1.297539E-01,1.141251E-01,8.260559E-02,1.251494E-01
4.372799E+02,1.523019E-01,1.614448E-01,1.742145E-01,1.294861E-01,1.304966E-01,1.441191E-01,1.801680E-01,2.036813E-01,2.394018E-01,1.378857E-01,1.781599E-01,1.545001E-01,1.257446E-01,1.540354E-01,7.661187E-02,1.142229E-01,9.875061E-02,1.320196E-01,1.386350E-01,1.396997E-01,1.245246E-01,1.306529E-01,1.215132E-01,1.378199E-01,1.553186E-01,2.132797E-01,1.940068E-01,1.152409E-01,1.366923E-01,1.813423E-01,9.479855E-02,1.086234E-01,1.224869E-01,9.634089E-02,1.319373E-01,1.309799E-01,1.135118E-01,8.252236E-02,1.250689E-01
4.377620E+02,1.523199E-01,1.614971E-01,1.746498E-01,1.277352E-01,1.303600E-01,1.427380E-01,1.798466E-01,2.043549E-01,2.392427E-01,1.373878E-01,1.784200E-01,1.545734E-01,1.263723E-01,1.542204E-01,7.678546E-02,1.143916E-01,9.995550E-02,1.334914E-01,1.394316E-01,1.400814E-01,1.251547E-01,1.317239E-01,1.221307E-01,1.368232E-01,1.561698E-01,2.131604E-01,1.941090E-01,1.153374E-01,1.365974E-01,1.804721E-01,9.505805E-02,1.088551E-01,1.229346E-01,9.712150E-02,1.321789E-01,1.321499E-01,1.135005E-01,8.272230E-02,1.249152E-01
4.382441E+02,1.526391E-01,1.616718E-01,1.755804E-01,1.268097E-01,1.306070E-01,1.417425E-01,1.801735E-01,2.055365E-01,2.398106E-01,1.371830E-01,1.792638E-01,1.549801E-01,1.273749E-01,1.548256E-01,7.706017E-02,1.144051E-01,1.012909E-01,1.351085E-01,1.401262E-01,1.404582E-01,1.255371E-01,1.330796E-01,1.233737E-01,1.360599E-01,1.574785E-01,2.136342E-01,1.947321E-01,1.154012E-01,1.365340E-01,1.796688E-01,9.568743E-02,1.091832E-01,1.235432E-01,9.796749E-02,1.326776E-01,1.331588E-01,1.140401E-01,8.318502E-02,1.248290E-01
4.387262E+02,1.531234E-01,1.618399E-01,1.766198E-01,1.266164E-01,1.309859E-01,1.411296E-01,1.808654E-01,2.069183E-01,2.407447E-01,1.371465E-01,1.803119E-01,1.554707E-01,1.284154E-01,1.554998E-01,7.730140E-02,1.142274E-01,1.024498E-01,1.365720E-01,1.404405E-01,1.406798E-01,1.255180E-01,1.342645E-01,1.248711E-01,1.354990E-01,1.588439E-01,2.144190E-01,1.956232E-01,1.153132E-01,1.364145E-01,1.788632E-01,9.644493E-02,1.095130E-01,1.241712E-01,9.866319E-02,1.333032E-01,1.339111E-01,1.148692E-01,8.375326E-02,1.248033E-01
4.392083E+02,1.535709E-01,1.618256E-01,1.773473E-01,1.268307E-01,1.311543E-01,1.407578E-01,1.814816E-01,2.080570E-01,2.414768E-01,1.370353E-01,1.811129E-01,1.557170E-01,1.290894E-01,1.558458E-01,7.735940E-02,1.138097E-01,1.031346E-01,1.375520E-01,1.401286E-01,1.405813E-01,1.250230E-01,1.348537E-01,1.262000E-01,1.350147E-01,1.598022E-01,2.151420E-01,1.963906E-01,1.149246E-01,1.360948E-01,1.778493E-01,9.700653E-02,1.096955E-01,1.246781E-01,9.902621E-02,1.338071E-01,1.343540E-01,1.156325E-01,8.420260E-02,1.247170E-01
4.396905E+02,1.537991E-01,1.614868E-01,1.774532E-01,1.270449E-01,1.308099E-01,1.404469E-01,1.816150E-01,2.085394E-01,2.414846E-01,1.366063E-01,1.813184E-01,1.554537E-01,1.290839E-01,1.556010E-01,7.712764E-02,1.131591E-01,1.031547E-01,1.378030E-01,1.390936E-01,1.400642E-01,1.240971E-01,1.345941E-01,1.270240E-01,1.344963E-01,1.599820E-01,2.154901E-01,1.966508E-01,1.141528E-01,1.354614E-01,1.764454E-01,9.710766E-02,1.096085E-01,1.249701E-01,9.897465E-02,1.339439E-01,1.345076E-01,1.160014E-01,8.432236E-02,1.244184E-01
4.401726E+02,1.537474E-01,1.608039E-01,1.768964E-01,1.269779E-01,1.298548E-01,1.400930E-01,1.811138E-01,2.081988E-01,2.406045E-01,1.357772E-01,1.808674E-01,1.546466E-01,1.283579E-01,1.548128E-01,7.660432E-02,1.123732E-01,1.025355E-01,1.373063E-01,1.374729E-01,1.391667E-01,1.229101E-01,1.335408E-01,1.272483E-01,1.339517E-01,1.593028E-01,2.153639E-01,1.962328E-01,1.130677E-01,1.345226E-01,1.746638E-01,9.670136E-02,1.092416E-01,1.250449E-01,9.857986E-02,1.336246E-01,1.344737E-01,1.158296E-01,8.403032E-02,1.238497E-01
4.406547E+02,1.534825E-01,1.598860E-01,1.759070E-01,1.265738E-01,1.284337E-01,1.397061E-01,1.801318E-01,2.071687E-01,2.390941E-01,1.346809E-01,1.799864E-01,1.535164E-01,1.271538E-01,1.538223E-01,7.590682E-02,1.116247E-01,1.015138E-01,1.362806E-01,1.356122E-01,1.380560E-01,1.217127E-01,1.320238E-01,1.270203E-01,1.335193E-01,1.579913E-01,2.148855E-01,1.952414E-01,1.118898E-01,1.334210E-01,1.727551E-01,9.597474E-02,1.087088E-01,1.249800E-01,9.803957E-02,1.329643E-01,1.344086E-01,1.151911E-01,8.341306E-02,1.230992E-01
